author,rating,text,date,sentiment,source,company_id,company_name
Anne,5.0,"Nous avons fait appel au Prélude pour le cocktail, le dîner et le brunch (les crêpes ont eu du succès !) de notre mariage. 
Nous sommes très contents de la prestation du Prélude qui a su s’adapter à nos demandes et répondre à nos interrogations à chaque fois. 
Je recommande sans hésitation d’autant que leur tarif est tout à fait raisonnable par rapport à la prestation proposée.",2019-09-01,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Rizzotto,4.8,"Quasiment 3 mois que nous sommes mariés et nous entendons encore des éloges sur le Prélude.
Mme Cossart est quelqu'un à l'écoute de ses clients et le jour J tout était parfait ! Équipe souriante et professionnelle, le repas était délicieux ! Encore merci à eux d'avoir contribué à cette merveilleuse journée !",2019-08-26,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Clement,5.0,"Mariage du 15/06/2019  Il y a un peu plus d'un an, nous avons fait appel au traiteur Le Prélude. Pour l'organisation de notre mariage, nous avions fait le tour et il s'est avéré qu'en rapport qualité/quantité/prix, Le Prélude était, à nos yeux, imbattable ! Nous avions été bien reçus dans leur bureau pour discuter de ce que nous souhaitions, plusieurs formules nous ont été proposés, avec un gros avantage, celui de pouvoir s'adapter à chacune de nos demande pour la composition de notre buffet, bref, nous avons bénéficié d'excellents conseils !  Par la suite, leur disponibilité a été sans faille, toujours prêt à répondre à la moindre de nos questions.  Arrive le jour J, et du... En savoir plus",2019-07-27,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Betty,5.0,"Nous avons choisi un cochon de lait pour notre mariage qui était parfait. Tous nos invités ont beaucoup apprécié du cocktail au repas du dimanche midi, c'était très bon (frais, local, belle présentation, et très copieux). Un grand merci à l'équipe qui nous a servis, professionnelle et discrets. Je recommande à 200%",2019-07-22,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Anais,5.0,"Mariage du 6 juillet 2019
Traiteur parfait
Qualité et prestation rien à dire
Rapport qualité prix super
Nos invités ont adoré le repas du début jusqu'à la fin
Vin d'honneur parfait
Merci pour vos services, ce fut un mariage merveilleux, on en gardera de beaux souvenirs 
Mr et Mme Fernandes",2019-07-15,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Suelen,5.0,"Le Prélude nous a offert pour notre mariage une excellente prestation. Merci beaucoup pour la finalisation de la préparation des tables, l'initiative du déplacement des tables du cocktail (placées par la famille à l'origine) d'une zone trop exposée au soleil vers une zone ombragée pour le confort de tous.
Tout le personnel était parfaitement à l'écoute, réactif, aimable et professionnel. La nourriture était excellente, le service parfait, tous les invités étaient ravis. Tout s'est parfaitement enchaîné du goûter à 16 h jusqu'au dessert et l'entrée du gâteau après minuit.
Nous recommandons vivement et chaleureusement ""Le Prélude"" pour leur qualité et pour un mariage parfait !",2019-07-13,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Aurelie,5.0,"Une équipe de professionnels hors pair, qui nous ont permis de vivre le mariage idéal. Tous nos convives ont été ravis de votre prestation et nous nous sommes régalés. Merci encore pour tout.",2019-07-09,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Fanny,5.0,"Un traiteur au top ! Une qualité de produit remarquable, tout a été très bon, du vin d'honneur au repas, tout le monde s'est régalé ! Une équipe parfaite, souriante, à l'écoute, au service de chacun dans un professionnalisme remarquable ! Parfait du début à la fin, merci !",2019-07-03,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Maxence,5.0,"Nous avons choisi Le Prélude après une dégustation sur place. Nous savions donc que nous allions bien manger. Et effectivement, tout le monde a adoré le repas. 
Mais en plus de la qualité des plats, nous avons découvert toute une équipe à l'image de la personne qui nous avait reçus : extrêmement professionnelle, organisée, réactive, "" aux petits soins ! ""
S'adapter à la canicule normande et à une coupure de courant dans la même soirée sans altérer la qualité de la prestation : ""chapeau"" ! 

Nous recommandons sans hésiter, c'était parfait, merci à toute l'équipe.",2019-07-02,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Mathilde,4.8,"Une qualité qui a fait le bonheur des invités et un accueil toujours parfait des mariés. Les serveurs sont très professionnels. Ils se démènent pour que tout soit parfait, ils viennent voir les mariés au vin d’honneur régulièrement pour s’assurer que l’on profite un peu du buffet (ce qui est très difficile généralement). Ils se coordonnent avec les autres prestataires sans même venir déranger les mariés.",2019-06-17,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Carolyne,4.6,"Nous avions choisi Le Prélude sur recommandation de notre lieu de réception et pour sa carte, et nous n'avons vraiment pas été déçus. Que des compliments des invités, vin d'honneur et repas très bons et équipe au top : à l'écoute, pas compliquée et toujours très souriante. Nous recommandons vivement.",2019-06-12,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Beatrice,5.0,"Très belle réception, endroit magnifique et propriétaire très professionnel. Endroit conseillé pour les mariages.",2019-06-01,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Barbe,5.0,"Traiteur très à l’écoute de ses clients avec un service impeccable, ils savent tout faire sans rien leur dire, il gère très bien. Cela a plu à tous nos invités, et question tarifs cela n'est pas cher, je recommande sans hésiter",2019-05-29,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Valentine,5.0,"Que dire sur le Prélude ? Tant de choses !   Tout d'abord, il faut souligner l'extrême gentillesse du personnel du Prélude. Que ce soit à la dégustation que nous avons fait en 2017, lors des échanges par mail, ou le jour J. Un personnel souriant, très attentif, distingué et très efficace.   Ensuite, pour ce qui est du repas : wahou. Une vraie claque. C'était juste divin ! Nous nous sommes régalés du début à la fin. Tout était parfaitement exécuté, un vrai délice. Tous nos invités nous ont vivement félicité d'avoir choisi le Prélude comme traiteur, tant c'était bon.   L'atelier crêpes du lendemain était également une vraie réussite.  Si c'était à refaire,... En savoir plus",2019-04-01,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Arnould,5.0,"Nous nous sommes mariés le 9 mars 2019 et tout a été parfait. De plus nous vivons au Canada donc à distance ça aurait pu être compliqué, mais toute l'équipe est professionnelle.
Le menu est moderne, délicieux, finement préparé, avec des ingrédients frais et de grande qualité ; il a plu à tous les invités.
Le service était également maîtrisé, organisé comme il le fallait, et toujours à l'écoute des organisateurs et des invités.",2019-03-13,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Melissa,5.0,"Superbe prestation, tant au niveau de la qualité des produits que de la cuisine et du professionnalisme de l'équipe ! Aucun problème n'est survenu et toutes nos demandes de personnalisation ont été réalisées avec soin. Nous recommandons Le Prélude !",2019-01-16,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Agathe,5.0,"Nous nous sommes mariés le 6 octobre dernier et avons confié l'organisation du cocktail et du repas au Prélude. Le résultat a surpassé nos espérances ! Un cocktail délicieux avec des ateliers culinaires (produits de la mer : huîtres et pétoncles de st jacques / produits de la Normandie) que nos invités ont adoré. 

Le repas composé de saveurs normandes était délicieux. L'équipe du Prélude s'est distinguée par son professionnalisme, sa sympathie, sa discrétion et sa très grande adaptabilité. 

Nous recommandons les yeux fermés !",2018-10-15,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Mazerolle,5.0,"Un grand merci à toute l'équipe du Prélude pour son professionnalisme et sa bienveillance à notre égard le jour de notre mariage.
Un service irréprochable, équipe sympathique et un repas de très grande qualité. 
Bref je recommande vivement ce traiteur.",2018-10-09,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Julie,5.0,On vous remercie beaucoup pour ce week-end ! On a adoré le repas le service ! Je n'ai eu que des compliments surtout pour votre coppa maison ! Les serveurs on été adorable. Tout été parfait de A à Z ! Je recommande vraiment Le Prélude.,2018-10-02,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Mélissa,5.0,"Traiteur Le Prélude est le traiteur, écoute, conseil, qualité, tout y est... Nombreuses contraintes alimentaires (allergies) mais défi relevé haut la main alors que d'autres fuyez... Je recommande tout le monde a apprécié la qualité du repas, le professionnalisme du personnel, la qualité du service bref parfait.",2018-09-09,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Thomas,5.0,"Une équipe formidable pour un service de qualité irréprochable. Du vin d'honneur au dessert, tout s'est déroulé sans une fausse note. la nourriture à fait l'unanimité auprès des convives. Et le service très professionnel, nous avions choisi du magret de canard en plat principal, et à notre grande surprise, chaque convive pouvait choisir sa cuisson. Ce fût très apprécié par nos invités ! 
Quant aux serveuses et serveurs, tous très gentils, souriants, travaillant dans la bonne humeur.

Je choisirai ce traiteur sans aucune crainte pour nos futurs événements.",2018-09-03,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Sophie,5.0,"Traiteur au top pour notre mariage, du cocktail, avec des animations très originales, jusqu'au café en passant par de superbes pièces montées aussi belles que bonnes. Des serveurs avenants et disponibles, d'une gentillesse sans égale. Nous recommandons vivement ce traiteur pour toutes vos occasions. Merci Mme Cossart pour son écoute et sa réactivité et un grand merci à toute l'équipe du Prélude !",2018-08-29,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Dermit,5.0,"Une équipe, un service, un repas, un accompagnement au top ! Nous avons passée un moment magique lors que notre mariage et cela grâce à eux et leur professionnalisme à toute épreuve. Nos invités on était ravi des mets proposés !",2018-08-22,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Martin,4.4,"Buffet froid de très bon plats et viandes. Pour 40 personnes. Du pain fourni et sauce.
La pièce montée chou + macarons super très très bonne 
Nous avons aimé juste un petit bémol je pense qu’il faut prévoir un petit peu plus pour la viande car le lendemain plus grand chose",2018-08-22,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Terré,5.0,Il faut souligner la qualité du prélude pour les plats mais surtout pour leur professionnalisme en terme d'organisation ainsi que pour la sympathie du personnel recruté parce traiteur nous avons eu de nombreuses échanges toujours très agréables.,2018-08-21,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Rapp,5.0,"Nous sommes vraiment ravis du Prélude. Nous avons eu que des compliments de la part des invités. 
Ils sont disponibles et arrangeants. Possibilité de changer des mets dans le menu pour les personnes ayant des contraintes alimentaires.",2018-08-08,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Mathilde,5.0,"Rien à dire sur les serveurs très agréables et professionnels. Le repas était délicieux, le service au buffet impeccable, et très avenants et avec le sourire. Je les recommande sans hésiter. Encore merci à vous.",2018-07-23,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Hub,5.0,"Génial ! Nous avons été écoutés et compris. La prestation était exactement comme nous l’avions imaginée. Les équipes sont discrètes mais d’une gentillesse et d’une efficacité redoutable. La qualité et la finesse du repas sont inégalables. Arrangeants, disponibles et surtout, Monsieur et Madame Cossart pensent avant tout au bien de leurs clients. Sans aucune hésitation, foncez à leur rencontre.(Viande à la broche excellente ! )",2018-06-28,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
